path,iamgeName,ImageNorth,ImageEast,ImageLenght,ImageWidth,DateTime,AverageSpeedInteger,AvgEIRI,AvgCIRI,ImageElevation
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31004136_29805379_20180825083209_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.00413667,29.80537889,1440,2560,8/25/2018 8:32,83,1.5,1.2,45
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31005007_29804754_20180825083214_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.00500722,29.80475417,1440,2560,8/25/2018 8:32,81,1.5,1.6,46
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31005703_29804256_20180825083218_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.00570306,29.80425667,1440,2560,8/25/2018 8:32,81,1.6,1.9,46
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31007558_29802582_20180825083228_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.00755889,29.80258222,1440,2560,8/25/2018 8:32,86,1.7,3.1,27
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31008059_29802098_20180825083231_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.00805917,29.80209806,1440,2560,8/25/2018 8:32,86,5,4.1,28
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31008721_29801448_20180825083235_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.00872083,29.80144806,1440,2560,8/25/2018 8:32,85,1.8,1.4,27
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31009395_29800827_20180825083239_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.00939556,29.80082694,1440,2560,8/25/2018 8:32,84,1.4,1.6,28
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31010013_29800252_20180825083244_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.01001306,29.80025194,1440,2560,8/25/2018 8:32,80,1.3,1.1,28
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31011172_29799304_20180825083250_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.0111725,29.79930472,1440,2560,8/25/2018 8:32,79,1.3,1,31
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31011456_29798929_20180825083253_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.01145639,29.79892972,1440,2560,8/25/2018 8:32,71,1.2,1,26
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31012068_29798286_20180825083258_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.01206833,29.79828611,1440,2560,8/25/2018 8:32,72,1.4,1.4,17
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31012763_29797535_20180825083303_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.01276306,29.797535,1440,2560,8/25/2018 8:33,72,2.2,1.8,18
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31013489_29796949_20180825083308_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.01348972,29.79694972,1440,2560,8/25/2018 8:33,72,1.2,1.1,17
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31014342_29796495_20180825083313_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.0143425,29.79649556,1440,2560,8/25/2018 8:33,71,1.5,1.3,18
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31015173_29796072_20180825083318_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.01517333,29.79607222,1440,2560,8/25/2018 8:33,72,1.8,1.8,18
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31016064_29795802_20180825083323_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.01606417,29.79580278,1440,2560,8/25/2018 8:33,71,1.6,1.7,36
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31016960_29795473_20180825083328_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.01696,29.79547333,1440,2560,8/25/2018 8:33,73,1.7,1.5,38
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31017865_29795121_20180825083333_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.01786556,29.79512139,1440,2560,8/25/2018 8:33,75,1.6,1.6,44
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31018614_29794811_20180825083337_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.01861389,29.79481083,1440,2560,8/25/2018 8:33,80,1.7,1.5,44
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31019443_29794480_20180825083341_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.01944306,29.79448056,1440,2560,8/25/2018 8:33,86,2,2,42
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31020278_29794158_20180825083345_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.02027778,29.79415861,1440,2560,8/25/2018 8:33,88,1.5,1.6,43
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31021614_29793786_20180825083351_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.02161417,29.79378667,1440,2560,8/25/2018 8:33,88,1.4,1.3,40
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31022206_29793572_20180825083354_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.02220639,29.7935725,1440,2560,8/25/2018 8:33,85,1.4,1.6,36
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31022948_29793308_20180825083358_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.02294833,29.79330861,1440,2560,8/25/2018 8:33,78,1.4,1.4,34
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31023867_29792979_20180825083403_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.02386722,29.79297917,1440,2560,8/25/2018 8:34,74,1.3,1.1,24
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31024782_29792524_20180825083408_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.0247825,29.79252472,1440,2560,8/25/2018 8:34,77,1.2,1.3,31
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31025383_29792186_20180825083412_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.02538389,29.79218611,1440,2560,8/25/2018 8:34,75,1.4,1.5,40
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31026287_29791694_20180825083417_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.02628778,29.79169444,1440,2560,8/25/2018 8:34,73,1.4,2,39
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31027474_29790339_20180825083426_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.02747444,29.79033944,1440,2560,8/25/2018 8:34,74,1.4,1.7,40
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31027619_29790182_20180825083427_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.02761972,29.79018278,1440,2560,8/25/2018 8:34,77,1.2,1.4,40
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31028303_29789448_20180825083432_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.02830361,29.78944778,1440,2560,8/25/2018 8:34,73,1.4,1.6,50
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31028948_29788739_20180825083437_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.02894861,29.78873917,1440,2560,8/25/2018 8:34,70,1.2,1.4,53
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31029548_29788125_20180825083442_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.02954861,29.78812583,1440,2560,8/25/2018 8:34,68,1.4,1.6,53
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31030361_29787309_20180825083448_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.03036194,29.78730944,1440,2560,8/25/2018 8:34,66,1.4,1.1,57
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31030909_29786767_20180825083454_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.03090944,29.78676778,1440,2560,8/25/2018 8:34,58,1.3,1,56
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31031598_29786065_20180825083500_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.03159889,29.78606528,1440,2560,8/25/2018 8:35,62,1.4,1.3,52
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31032184_29785407_20180825083505_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.03218417,29.78540722,1440,2560,8/25/2018 8:35,64,1.4,1.6,54
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31032878_29784628_20180825083511_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.03287806,29.78462861,1440,2560,8/25/2018 8:35,60,1.2,1,57
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31033542_29783985_20180825083517_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.03354222,29.78398556,1440,2560,8/25/2018 8:35,57,1.3,1,59
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31034198_29783671_20180825083522_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.03419861,29.78367083,1440,2560,8/25/2018 8:35,57,1.3,1.2,61
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31034290_29783576_20180825083523_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.03429056,29.78357639,1440,2560,8/25/2018 8:35,55,1.4,1,65
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31035202_29783189_20180825083531_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.03520194,29.78318917,1440,2560,8/25/2018 8:35,48,1.5,1.2,55
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31036063_29782975_20180825083539_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.03606361,29.78297528,1440,2560,8/25/2018 8:35,42,1.5,1.3,52
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31037006_29782778_20180825083547_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.03700667,29.78277833,1440,2560,8/25/2018 8:35,47,1.2,0.8,53
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31037469_29782696_20180825083552_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.03746972,29.78269639,1440,2560,8/25/2018 8:35,47,3.5,2.3,60
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31037796_29782548_20180825083555_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.03779639,29.78254778,1440,2560,8/25/2018 8:35,43,1.6,1.2,58
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31038413_29781926_20180825083603_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.03841306,29.78192611,1440,2560,8/25/2018 8:36,44,1.6,1,60
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31038994_29781113_20180825083611_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.03899472,29.78111361,1440,2560,8/25/2018 8:36,47,1.5,0.9,52
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31039530_29780373_20180825083617_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.03953,29.78037361,1440,2560,8/25/2018 8:36,54,1.1,0.6,51
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31040018_29779526_20180825083622_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.04001861,29.77952639,1440,2560,8/25/2018 8:36,56,1.2,0.7,41
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31040225_29779277_20180825083624_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.040225,29.77927722,1440,2560,8/25/2018 8:36,60,1.2,1,44
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31040768_29778603_20180825083630_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.04076833,29.77860333,1440,2560,8/25/2018 8:36,52,1,0.5,37
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31041427_29777766_20180825083638_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.04142722,29.77776667,1440,2560,8/25/2018 8:36,47,1.2,0.8,31
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31041980_29777151_20180825083644_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.04198028,29.77715111,1440,2560,8/25/2018 8:36,55,1.6,1.3,31
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31043072_29776345_20180825083651_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.04307222,29.77634528,1440,2560,8/25/2018 8:36,61,1.6,1.3,26
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31043774_29775916_20180825083655_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.04377417,29.77591667,1440,2560,8/25/2018 8:36,76,1.6,2.3,33
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31044676_29775356_20180825083700_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.04467639,29.77535583,1440,2560,8/25/2018 8:37,81,1.7,2.4,41
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31045373_29774967_20180825083704_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.04537278,29.77496694,1440,2560,8/25/2018 8:37,77,4.9,2.8,42
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31046170_29774503_20180825083709_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.04617028,29.77450306,1440,2560,8/25/2018 8:37,71,5.9,5.2,39
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31047057_29773982_20180825083714_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.0470575,29.77398222,1440,2560,8/25/2018 8:37,78,1.4,1.4,35
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31047796_29773567_20180825083718_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.04779611,29.7735675,1440,2560,8/25/2018 8:37,82,2.4,1.8,35
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31048690_29772972_20180825083723_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.04869,29.77297194,1440,2560,8/25/2018 8:37,84,2.1,2,33
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31049489_29772526_20180825083727_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.04948944,29.77252611,1440,2560,8/25/2018 8:37,88,1.7,1.5,30
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31050317_29772075_20180825083731_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.0503175,29.77207528,1440,2560,8/25/2018 8:37,90,1.8,1.6,28
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31051161_29771599_20180825083735_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.05116111,29.77159972,1440,2560,8/25/2018 8:37,92,1.8,2.4,28
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31051793_29771242_20180825083738_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.05179361,29.77124194,1440,2560,8/25/2018 8:37,94,1.7,2.7,30
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31052676_29770741_20180825083742_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.05267639,29.77074139,1440,2560,8/25/2018 8:37,96,1.6,2,32
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31053554_29770242_20180825083746_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.05355472,29.77024194,1440,2560,8/25/2018 8:37,96,1.6,1.6,30
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31054427_29769749_20180825083750_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.05442694,29.76974972,1440,2560,8/25/2018 8:37,96,1.7,1.7,30
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31055135_29769348_20180825083753_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.055135,29.76934806,1440,2560,8/25/2018 8:37,95,1.4,1.7,27
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31055994_29768889_20180825083757_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.05599444,29.76888972,1440,2560,8/25/2018 8:37,91,1.7,1.8,30
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31056819_29768457_20180825083801_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.05681944,29.76845694,1440,2560,8/25/2018 8:38,88,1.6,2.2,33
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31057739_29767870_20180825083806_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.05773972,29.76787056,1440,2560,8/25/2018 8:38,84,1.3,1.4,28
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31058476_29767444_20180825083810_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.05847667,29.76744417,1440,2560,8/25/2018 8:38,81,1.5,1.6,30
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31059351_29766892_20180825083815_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.05935194,29.76689194,1440,2560,8/25/2018 8:38,79,1.4,1.3,29
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31060047_29766462_20180825083819_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.06004722,29.76646222,1440,2560,8/25/2018 8:38,78,1.4,1.4,29
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31060938_29765866_20180825083824_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.06093861,29.76586667,1440,2560,8/25/2018 8:38,80,1.4,1.5,33
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31061741_29765541_20180825083828_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.06174083,29.76554111,1440,2560,8/25/2018 8:38,84,1.2,1.1,33
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31062536_29765229_20180825083832_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.06253583,29.76522917,1440,2560,8/25/2018 8:38,85,1.5,1.6,34
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31063381_29764932_20180825083836_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.06338194,29.7649325,1440,2560,8/25/2018 8:38,87,1.6,1.9,36
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_31064225_29764646_20180825083840_0_M_45aeea35-1b54-4336-a130-dc06401de972.jpg,31.06422583,29.76464667,1440,2560,8/25/2018 8:38,88,1.6,2.3,37
